"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2012 00h15";106;0;1;0;0;0;
"01-01-2012 00h30";102;0;2;0;0;0;
"01-01-2012 00h45";103;0;1;0;0;0;
"01-01-2012 01h00";93;0;8;0;0;0;
"01-01-2012 01h15";109;0;0;0;0;0;
"01-01-2012 01h30";106;0;1;0;0;0;
"01-01-2012 01h45";104;0;1;0;0;0;
"01-01-2012 02h00";107;0;1;0;0;0;
"01-01-2012 02h15";104;0;3;0;0;0;
"01-01-2012 02h30";108;0;3;0;0;0;
"01-01-2012 02h45";103;0;2;0;0;0;
"01-01-2012 03h00";109;0;1;0;0;0;
"01-01-2012 03h15";108;0;1;0;0;0;
"01-01-2012 03h30";107;0;1;0;0;0;
"01-01-2012 03h45";87;0;10;0;0;0;
"01-01-2012 04h00";98;0;3;0;0;0;
"01-01-2012 04h15";101;0;3;0;0;0;
"01-01-2012 04h30";106;0;1;0;0;0;
"01-01-2012 04h45";100;0;2;0;0;0;
"01-01-2012 05h00";98;0;4;0;0;0;
"01-01-2012 05h15";105;0;2;0;0;0;
"01-01-2012 05h30";100;0;5;0;0;0;
"01-01-2012 05h45";104;0;3;0;0;0;
"01-01-2012 06h00";102;0;2;0;0;0;
"01-01-2012 06h15";102;0;1;0;0;0;
"01-01-2012 06h30";109;0;0;0;0;0;
"01-01-2012 06h45";103;0;2;0;0;0;
"01-01-2012 07h00";79;0;14;0;0;0;
"01-01-2012 07h15";105;0;0;0;0;0;
"01-01-2012 07h30";99;0;4;0;0;0;
"01-01-2012 07h45";103;0;1;0;0;0;
"01-01-2012 08h00";103;0;2;0;0;0;
"01-01-2012 08h15";98;0;6;0;0;0;
"01-01-2012 08h30";119;0;1;0;0;0;
"01-01-2012 08h45";107;0;2;0;0;0;
"01-01-2012 09h00";102;0;4;0;0;0;
"01-01-2012 09h15";108;0;1;0;0;0;
"01-01-2012 09h30";107;0;2;0;0;0;
"01-01-2012 09h45";90;0;8;0;0;0;
"01-01-2012 10h00";99;0;5;0;0;0;
"01-01-2012 10h15";99;0;3;0;0;0;
"01-01-2012 10h30";103;0;4;0;0;0;
"01-01-2012 10h45";103;0;1;0;0;0;
"01-01-2012 11h00";103;0;2;0;0;0;
"01-01-2012 11h15";105;0;3;0;0;0;
"01-01-2012 11h30";107;0;1;0;0;0;
"01-01-2012 11h45";97;0;5;0;0;0;
"01-01-2012 12h00";103;0;1;0;0;0;
"01-01-2012 12h15";105;0;1;0;0;0;
"01-01-2012 12h30";107;0;1;0;0;0;
"01-01-2012 12h45";113;0;0;0;0;0;
"01-01-2012 13h00";88;0;9;0;0;0;
"01-01-2012 13h15";104;0;1;0;0;0;
"01-01-2012 13h30";110;0;0;0;0;0;
"01-01-2012 13h45";100;0;3;0;0;0;
"01-01-2012 14h00";107;0;1;0;0;0;
"01-01-2012 14h15";75;0;17;0;0;0;
"01-01-2012 14h30";117;0;1;0;0;0;
"01-01-2012 14h45";102;0;1;0;0;0;
