"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";490;0;130;0;0;0;
"01-01-2014 00h30";460;0;110;0;0;0;
"01-01-2014 00h45";450;0;100;0;0;0;
"01-01-2014 01h00";450;0;110;0;0;0;
"01-01-2014 01h15";450;0;100;0;0;0;
"01-01-2014 01h30";480;0;120;0;0;0;
"01-01-2014 01h45";450;0;120;0;0;0;
"01-01-2014 02h00";430;0;90;0;0;0;
"01-01-2014 02h15";440;0;130;0;0;0;
"01-01-2014 02h30";460;0;130;0;0;0;
"01-01-2014 02h45";460;0;120;0;0;0;
"01-01-2014 03h00";480;0;130;0;0;0;
"01-01-2014 03h15";460;0;130;0;0;0;
"01-01-2014 03h30";480;0;130;0;0;0;
"01-01-2014 03h45";450;0;110;0;0;0;
"01-01-2014 04h00";460;0;130;0;0;0;
"01-01-2014 04h15";450;0;110;0;0;0;
"01-01-2014 04h30";470;0;120;0;0;0;
"01-01-2014 04h45";450;0;120;0;0;0;
"01-01-2014 05h00";460;0;120;0;0;0;
"01-01-2014 05h15";430;0;100;0;0;0;
"01-01-2014 05h30";450;0;130;0;0;0;
"01-01-2014 05h45";440;0;110;0;0;0;
"01-01-2014 06h00";450;0;120;0;0;0;
"01-01-2014 06h15";420;0;120;0;0;0;
"01-01-2014 06h30";440;0;110;0;0;0;
"01-01-2014 06h45";440;0;110;0;0;0;
"01-01-2014 07h00";460;0;120;0;0;0;
"01-01-2014 07h15";440;0;110;0;0;0;
"01-01-2014 07h30";450;0;110;0;0;0;
"01-01-2014 07h45";440;0;110;0;0;0;
"01-01-2014 08h00";460;0;140;0;0;0;
"01-01-2014 08h15";560;0;210;0;0;0;
"01-01-2014 08h30";570;0;220;0;0;0;
"01-01-2014 08h45";590;0;230;0;0;0;
"01-01-2014 09h00";620;0;230;0;0;0;
"01-01-2014 09h15";630;0;240;0;0;0;
"01-01-2014 09h30";620;0;230;0;0;0;
"01-01-2014 09h45";610;0;220;0;0;0;
"01-01-2014 10h00";620;0;210;0;0;0;
"01-01-2014 10h15";600;0;210;0;0;0;
"01-01-2014 10h30";610;0;200;0;0;0;
"01-01-2014 10h45";600;0;200;0;0;0;
"01-01-2014 11h00";610;0;200;0;0;0;
"01-01-2014 11h15";430;0;150;0;0;0;
"01-01-2014 11h30";630;0;220;0;0;0;
"01-01-2014 11h45";600;0;200;0;0;0;
"01-01-2014 12h00";600;0;210;0;0;0;
"01-01-2014 12h15";550;0;210;0;0;0;
"01-01-2014 12h30";580;0;200;0;0;0;
"01-01-2014 12h45";580;0;220;0;0;0;
"01-01-2014 13h00";590;0;200;0;0;0;
"01-01-2014 13h15";580;0;200;0;0;0;
"01-01-2014 13h30";600;0;200;0;0;0;
"01-01-2014 13h45";590;0;200;0;0;0;
"01-01-2014 14h00";570;0;200;0;0;0;
"01-01-2014 14h15";590;0;220;0;0;0;
"01-01-2014 14h30";590;0;200;0;0;0;
"01-01-2014 14h45";580;0;220;0;0;0;
"01-01-2014 15h00";610;0;190;0;0;0;
"01-01-2014 15h15";600;0;200;0;0;0;
"01-01-2014 15h30";600;0;200;0;0;0;
"01-01-2014 15h45";600;0;190;0;0;0;
"01-01-2014 16h00";590;0;210;0;0;0;
"01-01-2014 16h15";580;0;200;0;0;0;
"01-01-2014 16h30";590;0;210;0;0;0;
"01-01-2014 16h45";590;0;190;0;0;0;
"01-01-2014 17h00";590;0;190;0;0;0;
"01-01-2014 17h15";580;0;190;0;0;0;
"01-01-2014 17h30";610;0;200;0;0;0;
"01-01-2014 17h45";590;0;190;0;0;0;
"01-01-2014 18h00";590;0;200;0;0;0;
"01-01-2014 18h15";580;0;190;0;0;0;
"01-01-2014 18h30";600;0;190;0;0;0;
"01-01-2014 18h45";600;0;200;0;0;0;
"01-01-2014 19h00";590;0;200;0;0;0;
"01-01-2014 19h15";610;0;210;0;0;0;
"01-01-2014 19h30";600;0;200;0;0;0;
"01-01-2014 19h45";590;0;200;0;0;0;
"01-01-2014 20h00";560;0;190;0;0;0;
"01-01-2014 20h15";560;0;220;0;0;0;
"01-01-2014 20h30";580;0;190;0;0;0;
"01-01-2014 20h45";590;0;200;0;0;0;
"01-01-2014 21h00";610;0;210;0;0;0;
"01-01-2014 21h15";600;0;210;0;0;0;
"01-01-2014 21h30";600;0;220;0;0;0;
"01-01-2014 21h45";590;0;210;0;0;0;
"01-01-2014 22h00";590;0;210;0;0;0;
"01-01-2014 22h15";590;0;200;0;0;0;
"01-01-2014 22h30";580;0;210;0;0;0;
"01-01-2014 22h45";570;0;210;0;0;0;
"01-01-2014 23h00";590;0;210;0;0;0;
"01-01-2014 23h15";560;0;190;0;0;0;
"01-01-2014 23h30";580;0;210;0;0;0;
"01-01-2014 23h45";570;0;200;0;0;0;
"01-01-2014 00h00";580;0;190;0;0;0;
"02-01-2014 00h15";450;0;140;0;0;0;
"02-01-2014 00h30";450;0;120;0;0;0;
"02-01-2014 00h45";470;0;120;0;0;0;
"02-01-2014 01h00";450;0;120;0;0;0;
"02-01-2014 01h15";450;0;100;0;0;0;
"02-01-2014 01h30";450;0;110;0;0;0;
"02-01-2014 01h45";460;0;100;0;0;0;
"02-01-2014 02h00";420;0;100;0;0;0;
"02-01-2014 02h15";470;0;110;0;0;0;
"02-01-2014 02h30";460;0;110;0;0;0;
"02-01-2014 02h45";460;0;120;0;0;0;
"02-01-2014 03h00";480;0;120;0;0;0;
"02-01-2014 03h15";480;0;130;0;0;0;
"02-01-2014 03h30";470;0;120;0;0;0;
"02-01-2014 03h45";460;0;110;0;0;0;
"02-01-2014 04h00";460;0;120;0;0;0;
"02-01-2014 04h15";480;0;120;0;0;0;
"02-01-2014 04h30";470;0;110;0;0;0;
"02-01-2014 04h45";460;0;120;0;0;0;
"02-01-2014 05h00";460;0;110;0;0;0;
"02-01-2014 05h15";450;0;110;0;0;0;
"02-01-2014 05h30";470;0;120;0;0;0;
"02-01-2014 05h45";440;0;90;0;0;0;
"02-01-2014 06h00";450;0;90;0;0;0;
"02-01-2014 06h15";460;0;120;0;0;0;
"02-01-2014 06h30";470;0;110;0;0;0;
"02-01-2014 06h45";550;0;100;0;0;0;
"02-01-2014 07h00";620;0;120;0;0;0;
"02-01-2014 07h15";640;0;110;0;0;0;
"02-01-2014 07h30";690;0;130;0;0;0;
"02-01-2014 07h45";730;0;140;0;0;0;
"02-01-2014 08h00";730;0;120;0;0;0;
"02-01-2014 08h15";820;0;210;0;0;0;
"02-01-2014 08h30";860;0;210;0;0;0;
"02-01-2014 08h45";890;0;220;0;0;0;
"02-01-2014 09h00";1020;0;200;0;0;0;
"02-01-2014 09h15";1180;0;190;0;0;0;
"02-01-2014 09h30";1170;0;180;0;0;0;
"02-01-2014 09h45";1130;0;170;0;0;0;
"02-01-2014 10h00";1130;0;180;0;0;0;
"02-01-2014 10h15";1130;0;170;0;0;0;
"02-01-2014 10h30";1180;0;190;0;0;0;
"02-01-2014 10h45";1140;0;170;0;0;0;
"02-01-2014 11h00";1130;0;170;0;0;0;
"02-01-2014 11h15";1150;0;170;0;0;0;
"02-01-2014 11h30";1160;0;180;0;0;0;
"02-01-2014 11h45";1130;0;170;0;0;0;
"02-01-2014 12h00";1140;0;170;0;0;0;
"02-01-2014 12h15";1150;0;170;0;0;0;
"02-01-2014 12h30";1140;0;180;0;0;0;
"02-01-2014 12h45";1160;0;190;0;0;0;
"02-01-2014 13h00";1160;0;180;0;0;0;
"02-01-2014 13h15";1160;0;190;0;0;0;
"02-01-2014 13h30";1170;0;190;0;0;0;
"02-01-2014 13h45";1150;0;170;0;0;0;
"02-01-2014 14h00";1140;0;180;0;0;0;
"02-01-2014 14h15";1160;0;190;0;0;0;
"02-01-2014 14h30";1150;0;180;0;0;0;
"02-01-2014 14h45";1150;0;180;0;0;0;
"02-01-2014 15h00";1210;0;190;0;0;0;
"02-01-2014 15h15";1180;0;170;0;0;0;
"02-01-2014 15h30";1190;0;190;0;0;0;
"02-01-2014 15h45";1180;0;170;0;0;0;
"02-01-2014 16h00";1180;0;170;0;0;0;
"02-01-2014 16h15";1190;0;180;0;0;0;
"02-01-2014 16h30";1160;0;160;0;0;0;
"02-01-2014 16h45";1160;0;160;0;0;0;
"02-01-2014 17h00";1170;0;170;0;0;0;
"02-01-2014 17h15";1170;0;170;0;0;0;
"02-01-2014 17h30";1170;0;180;0;0;0;
"02-01-2014 17h45";1120;0;150;0;0;0;
"02-01-2014 18h00";1170;0;190;0;0;0;
"02-01-2014 18h15";1170;0;180;0;0;0;
"02-01-2014 18h30";1160;0;170;0;0;0;
"02-01-2014 18h45";1160;0;180;0;0;0;
"02-01-2014 19h00";1160;0;170;0;0;0;
"02-01-2014 19h15";1160;0;160;0;0;0;
"02-01-2014 19h30";1180;0;170;0;0;0;
"02-01-2014 19h45";1150;0;160;0;0;0;
"02-01-2014 20h00";1140;0;170;0;0;0;
"02-01-2014 20h15";1140;0;190;0;0;0;
"02-01-2014 20h30";1140;0;190;0;0;0;
"02-01-2014 20h45";1170;0;170;0;0;0;
"02-01-2014 21h00";1170;0;160;0;0;0;
"02-01-2014 21h15";1140;0;160;0;0;0;
"02-01-2014 21h30";1130;0;160;0;0;0;
"02-01-2014 21h45";1120;0;160;0;0;0;
"02-01-2014 22h00";1110;0;160;0;0;0;
"02-01-2014 22h15";1120;0;150;0;0;0;
"02-01-2014 22h30";1120;0;140;0;0;0;
"02-01-2014 22h45";1090;0;160;0;0;0;
"02-01-2014 23h00";1110;0;130;0;0;0;
"02-01-2014 23h15";1070;0;140;0;0;0;
"02-01-2014 23h30";1100;0;150;0;0;0;
"02-01-2014 23h45";1070;0;160;0;0;0;
"02-01-2014 00h00";1080;0;150;0;0;0;
"03-01-2014 00h15";980;0;140;0;0;0;
"03-01-2014 00h30";810;0;140;0;0;0;
"03-01-2014 00h45";540;0;150;0;0;0;
"03-01-2014 01h00";570;0;130;0;0;0;
"03-01-2014 01h15";540;0;110;0;0;0;
"03-01-2014 01h30";530;0;150;0;0;0;
"03-01-2014 01h45";540;0;130;0;0;0;
"03-01-2014 02h00";520;0;130;0;0;0;
"03-01-2014 02h15";520;0;110;0;0;0;
"03-01-2014 02h30";510;0;110;0;0;0;
"03-01-2014 02h45";520;0;120;0;0;0;
"03-01-2014 03h00";550;0;150;0;0;0;
"03-01-2014 03h15";550;0;150;0;0;0;
"03-01-2014 03h30";540;0;140;0;0;0;
"03-01-2014 03h45";520;0;130;0;0;0;
"03-01-2014 04h00";530;0;140;0;0;0;
"03-01-2014 04h15";530;0;140;0;0;0;
"03-01-2014 04h30";520;0;120;0;0;0;
"03-01-2014 04h45";520;0;130;0;0;0;
"03-01-2014 05h00";520;0;140;0;0;0;
"03-01-2014 05h15";500;0;120;0;0;0;
"03-01-2014 05h30";530;0;140;0;0;0;
"03-01-2014 05h45";490;0;110;0;0;0;
"03-01-2014 06h00";510;0;130;0;0;0;
"03-01-2014 06h15";470;0;90;0;0;0;
"03-01-2014 06h30";550;0;140;0;0;0;
"03-01-2014 06h45";610;0;120;0;0;0;
"03-01-2014 07h00";650;0;140;0;0;0;
"03-01-2014 07h15";670;0;120;0;0;0;
"03-01-2014 07h30";680;0;120;0;0;0;
"03-01-2014 07h45";710;0;120;0;0;0;
"03-01-2014 08h00";730;0;140;0;0;0;
"03-01-2014 08h15";810;0;200;0;0;0;
"03-01-2014 08h30";800;0;180;0;0;0;
"03-01-2014 08h45";810;0;200;0;0;0;
"03-01-2014 09h00";910;0;190;0;0;0;
"03-01-2014 09h15";1120;0;200;0;0;0;
"03-01-2014 09h30";1130;0;190;0;0;0;
"03-01-2014 09h45";1140;0;210;0;0;0;
"03-01-2014 10h00";1150;0;200;0;0;0;
"03-01-2014 10h15";1120;0;200;0;0;0;
"03-01-2014 10h30";1140;0;200;0;0;0;
"03-01-2014 10h45";1130;0;190;0;0;0;
"03-01-2014 11h00";1140;0;210;0;0;0;
"03-01-2014 11h15";1120;0;190;0;0;0;
"03-01-2014 11h30";1110;0;210;0;0;0;
"03-01-2014 11h45";1100;0;180;0;0;0;
"03-01-2014 12h00";1130;0;190;0;0;0;
"03-01-2014 12h15";1120;0;190;0;0;0;
"03-01-2014 12h30";1150;0;180;0;0;0;
