"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";24;0;32;0;0;0;
"01-01-2014 00h30";24;0;34;0;0;0;
"01-01-2014 00h45";24;0;35;0;0;0;
"01-01-2014 01h00";25;0;36;0;0;0;
"01-01-2014 01h15";23;0;35;0;0;0;
"01-01-2014 01h30";22;0;37;0;0;0;
"01-01-2014 01h45";22;0;37;0;0;0;
"01-01-2014 02h00";22;0;35;0;0;0;
"01-01-2014 02h15";22;0;37;0;0;0;
"01-01-2014 02h30";22;0;36;0;0;0;
"01-01-2014 02h45";22;0;32;0;0;0;
"01-01-2014 03h00";22;0;35;0;0;0;
"01-01-2014 03h15";22;0;34;0;0;0;
"01-01-2014 03h30";22;0;35;0;0;0;
"01-01-2014 03h45";22;0;36;0;0;0;
"01-01-2014 04h00";22;0;36;0;0;0;
"01-01-2014 04h15";22;0;37;0;0;0;
"01-01-2014 04h30";22;0;37;0;0;0;
"01-01-2014 04h45";22;0;32;0;0;0;
"01-01-2014 05h00";22;0;32;0;0;0;
"01-01-2014 05h15";22;0;30;0;0;0;
"01-01-2014 05h30";22;0;30;0;0;0;
"01-01-2014 05h45";22;0;30;0;0;0;
"01-01-2014 06h00";22;0;31;0;0;0;
"01-01-2014 06h15";21;0;28;0;0;0;
"01-01-2014 06h30";22;0;27;0;0;0;
"01-01-2014 06h45";21;0;27;0;0;0;
"01-01-2014 07h00";21;0;28;0;0;0;
"01-01-2014 07h15";21;0;30;0;0;0;
"01-01-2014 07h30";22;0;33;0;0;0;
"01-01-2014 07h45";22;0;31;0;0;0;
"01-01-2014 08h00";22;0;32;0;0;0;
"01-01-2014 08h15";22;0;36;0;0;0;
"01-01-2014 08h30";24;0;37;0;0;0;
"01-01-2014 08h45";23;0;36;0;0;0;
"01-01-2014 09h00";37;0;35;0;0;0;
"01-01-2014 09h15";52;0;34;0;0;0;
"01-01-2014 09h30";52;0;35;0;0;0;
"01-01-2014 09h45";70;0;47;0;0;0;
"01-01-2014 10h00";73;0;50;0;0;0;
"01-01-2014 10h15";71;0;50;0;0;0;
"01-01-2014 10h30";51;0;34;0;0;0;
"01-01-2014 10h45";52;0;32;0;0;0;
"01-01-2014 11h00";51;0;30;0;0;0;
"01-01-2014 11h15";52;0;32;0;0;0;
"01-01-2014 11h30";51;0;30;0;0;0;
"01-01-2014 11h45";51;0;32;0;0;0;
"01-01-2014 12h00";52;0;32;0;0;0;
"01-01-2014 12h15";51;0;30;0;0;0;
"01-01-2014 12h30";31;0;27;0;0;0;
"01-01-2014 12h45";23;0;26;0;0;0;
"01-01-2014 13h00";23;0;26;0;0;0;
"01-01-2014 13h15";23;0;26;0;0;0;
"01-01-2014 13h30";24;0;27;0;0;0;
"01-01-2014 13h45";23;0;29;0;0;0;
"01-01-2014 14h00";24;0;30;0;0;0;
"01-01-2014 14h15";24;0;31;0;0;0;
"01-01-2014 14h30";24;0;32;0;0;0;
"01-01-2014 14h45";25;0;34;0;0;0;
"01-01-2014 15h00";24;0;34;0;0;0;
"01-01-2014 15h15";24;0;34;0;0;0;
"01-01-2014 15h30";24;0;34;0;0;0;
"01-01-2014 15h45";24;0;33;0;0;0;
"01-01-2014 16h00";25;0;33;0;0;0;
"01-01-2014 16h15";24;0;32;0;0;0;
"01-01-2014 16h30";24;0;32;0;0;0;
"01-01-2014 16h45";24;0;31;0;0;0;
"01-01-2014 17h00";24;0;30;0;0;0;
"01-01-2014 17h15";24;0;29;0;0;0;
"01-01-2014 17h30";24;0;31;0;0;0;
"01-01-2014 17h45";24;0;30;0;0;0;
"01-01-2014 18h00";24;0;28;0;0;0;
"01-01-2014 18h15";24;0;29;0;0;0;
"01-01-2014 18h30";24;0;28;0;0;0;
"01-01-2014 18h45";24;0;28;0;0;0;
"01-01-2014 19h00";24;0;28;0;0;0;
"01-01-2014 19h15";24;0;27;0;0;0;
"01-01-2014 19h30";24;0;25;0;0;0;
"01-01-2014 19h45";24;0;24;0;0;0;
"01-01-2014 20h00";24;0;26;0;0;0;
"01-01-2014 20h15";24;0;25;0;0;0;
"01-01-2014 20h30";24;0;26;0;0;0;
"01-01-2014 20h45";24;0;26;0;0;0;
"01-01-2014 21h00";24;0;26;0;0;0;
"01-01-2014 21h15";24;0;26;0;0;0;
"01-01-2014 21h30";24;0;26;0;0;0;
"01-01-2014 21h45";24;0;27;0;0;0;
"01-01-2014 22h00";24;0;27;0;0;0;
"01-01-2014 22h15";24;0;28;0;0;0;
"01-01-2014 22h30";24;0;28;0;0;0;
"01-01-2014 22h45";25;0;31;0;0;0;
