"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2012 00h15";103.32;0;10.2;0;0;0;
"01-01-2012 00h30";104.32;0;10.3;0;0;0;
"01-01-2012 00h45";103.32;0;10.2;0;0;0;
"01-01-2012 01h00";104.32;0;10.3;0;0;0;
"01-01-2012 01h15";103.32;0;10.2;0;0;0;
"01-01-2012 01h30";103.32;0;10.2;0;0;0;
"01-01-2012 01h45";104.32;0;10.3;0;0;0;
"01-01-2012 02h00";103.32;0;10.2;0;0;0;
"01-01-2012 02h15";103.32;0;10.2;0;0;0;
"01-01-2012 02h30";104.32;0;10.3;0;0;0;
"01-01-2012 02h45";103.32;0;10.2;0;0;0;
"01-01-2012 03h00";104.32;0;10.3;0;0;0;
"01-01-2012 03h15";103.32;0;10.2;0;0;0;
"01-01-2012 03h30";103.32;0;10.2;0;0;0;
"01-01-2012 03h45";104.32;0;10.3;0;0;0;
"01-01-2012 04h00";103.32;0;10.2;0;0;0;
"01-01-2012 04h15";103.32;0;10.2;0;0;0;
"01-01-2012 04h30";104.32;0;10.3;0;0;0;
"01-01-2012 04h45";103.32;0;10.2;0;0;0;
"01-01-2012 05h00";104.32;0;10.3;0;0;0;
"01-01-2012 05h15";103.32;0;10.2;0;0;0;
"01-01-2012 05h30";103.32;0;10.2;0;0;0;
"01-01-2012 05h45";104.32;0;10.3;0;0;0;
"01-01-2012 06h00";103.32;0;10.2;0;0;0;
"01-01-2012 06h15";103.32;0;10.2;0;0;0;
"01-01-2012 06h30";104.32;0;10.3;0;0;0;
"01-01-2012 06h45";103.32;0;10.2;0;0;0;
"01-01-2012 07h00";103.32;0;10.2;0;0;0;
"01-01-2012 07h15";104.32;0;10.3;0;0;0;
"01-01-2012 07h30";103.32;0;10.2;0;0;0;
"01-01-2012 07h45";104.32;0;10.3;0;0;0;
"01-01-2012 08h00";103.32;0;10.2;0;0;0;
"01-01-2012 08h15";103.32;0;10.2;0;0;0;
"01-01-2012 08h30";104.32;0;10.3;0;0;0;
"01-01-2012 08h45";103.32;0;10.2;0;0;0;
"01-01-2012 09h00";103.32;0;10.2;0;0;0;
"01-01-2012 09h15";104.32;0;10.3;0;0;0;
"01-01-2012 09h30";103.32;0;10.2;0;0;0;
"01-01-2012 09h45";104.32;0;10.3;0;0;0;
"01-01-2012 10h00";103.32;0;10.2;0;0;0;
"01-01-2012 10h15";103.32;0;10.2;0;0;0;
"01-01-2012 10h30";104.32;0;10.3;0;0;0;
"01-01-2012 10h45";103.32;0;10.2;0;0;0;
"01-01-2012 11h00";103.32;0;10.2;0;0;0;
"01-01-2012 11h15";104.32;0;10.3;0;0;0;
"01-01-2012 11h30";103.32;0;10.2;0;0;0;
"01-01-2012 11h45";103.32;0;10.2;0;0;0;
"01-01-2012 12h00";104.32;0;10.3;0;0;0;
"01-01-2012 12h15";103.32;0;10.2;0;0;0;
"01-01-2012 12h30";104.32;0;10.3;0;0;0;
"01-01-2012 12h45";103.32;0;10.2;0;0;0;
"01-01-2012 13h00";103.32;0;10.2;0;0;0;
"01-01-2012 13h15";104.32;0;10.3;0;0;0;
"01-01-2012 13h30";103.32;0;10.2;0;0;0;
"01-01-2012 13h45";103.32;0;10.2;0;0;0;
"01-01-2012 14h00";104.32;0;10.3;0;0;0;
"01-01-2012 14h15";103.32;0;10.2;0;0;0;
"01-01-2012 14h30";104.32;0;10.3;0;0;0;
"01-01-2012 14h45";103.32;0;10.2;0;0;0;
"01-01-2012 15h00";103.32;0;10.2;0;0;0;
"01-01-2012 15h15";104.32;0;10.3;0;0;0;
"01-01-2012 15h30";103.32;0;10.2;0;0;0;
"01-01-2012 15h45";103.32;0;10.2;0;0;0;
"01-01-2012 16h00";104.32;0;10.3;0;0;0;
"01-01-2012 16h15";103.32;0;10.2;0;0;0;
"01-01-2012 16h30";103.32;0;10.2;0;0;0;
"01-01-2012 16h45";104.32;0;10.3;0;0;0;
"01-01-2012 17h00";103.32;0;10.2;0;0;0;
"01-01-2012 17h15";104.32;0;10.3;0;0;0;
"01-01-2012 17h30";103.32;0;10.2;0;0;0;
"01-01-2012 17h45";103.32;0;10.2;0;0;0;
"01-01-2012 18h00";104.32;0;10.3;0;0;0;
"01-01-2012 18h15";103.32;0;10.2;0;0;0;
"01-01-2012 18h30";103.32;0;10.2;0;0;0;
"01-01-2012 18h45";104.32;0;10.3;0;0;0;
"01-01-2012 19h00";103.32;0;10.2;0;0;0;
"01-01-2012 19h15";104.32;0;10.3;0;0;0;
"01-01-2012 19h30";103.32;0;10.2;0;0;0;
"01-01-2012 19h45";103.32;0;10.2;0;0;0;
"01-01-2012 20h00";104.32;0;10.3;0;0;0;
"01-01-2012 20h15";103.32;0;10.2;0;0;0;
"01-01-2012 20h30";103.32;0;10.2;0;0;0;
