"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";64.29;0;2;0;3.7;0;
"01-01-2014 00h30";63.29;0;3;0;4.8;0;
"01-01-2014 00h45";76.3;0;4;0;5.5;0;
"01-01-2014 01h00";72.3;0;4;0;3.9;0;
"01-01-2014 01h15";69.3;0;1;0;5.2;0;
"01-01-2014 01h30";64.29;0;0;0;3.7;0;
"01-01-2014 01h45";72.3;0;3;0;4.9;0;
"01-01-2014 02h00";64.29;0;1;0;5.7;0;
"01-01-2014 02h15";68.3;0;2;0;3.3;0;
"01-01-2014 02h30";69.3;0;4;0;3.2;0;
"01-01-2014 02h45";69.3;0;1;0;4.2;0;
"01-01-2014 03h00";68.3;0;5;0;4.3;0;
"01-01-2014 03h15";62.29;0;2;0;5.9;0;
"01-01-2014 03h30";72.3;0;2;0;4.9;0;
"01-01-2014 03h45";64.29;0;4.3;0;0;0;
"01-01-2014 04h00";72.3;0;1;0;1.9;0;
"01-01-2014 04h15";63.29;0;3;0;0.8;0;
"01-01-2014 04h30";67.3;0;1;0;6.4;0;
"01-01-2014 04h45";68.3;0;3;0;2.3;0;
"01-01-2014 05h00";70.3;0;2;0;5.1;0;
"01-01-2014 05h15";72.3;0;3;0;0.9;0;
"01-01-2014 05h30";67.3;0;1;0;3.4;0;
"01-01-2014 05h45";77.3;0;2;0;5.4;0;
"01-01-2014 06h00";66.3;0;4;0;2.5;0;
"01-01-2014 06h15";71.3;0;2;0;3;0;
"01-01-2014 06h30";70.3;0;3;0;4.1;0;
"01-01-2014 06h45";71.3;0;1;0;1;0;
"01-01-2014 07h00";73.3;0;1;0;3.8;0;
"01-01-2014 07h15";74.3;0;3;0;4.7;0;
"01-01-2014 07h30";79.31;0;0;0;7.2;0;
"01-01-2014 07h45";72.3;0;2;0;7.9;0;
"01-01-2014 08h00";73.3;0;2;0;5.8;0;
"01-01-2014 08h15";73.3;0;2;0;2.8;0;
"01-01-2014 08h30";75.3;0;1;0;5.6;0;
"01-01-2014 08h45";89.31;0;1;0;3.2;0;
