"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2013 00h15";51;0;9;0;0;0;
"01-01-2013 00h30";53;0;9;0;0;0;
"01-01-2013 00h45";50;0;7;0;0;0;
"01-01-2013 01h00";56;0;7;0;0;0;
"01-01-2013 01h15";52;0;7;0;1;0;
"01-01-2013 01h30";53;0;7;0;0;0;
"01-01-2013 01h45";51;0;7;0;0;0;
"01-01-2013 02h00";51;0;5;0;0;0;
"01-01-2013 02h15";54;0;7;0;0;0;
"01-01-2013 02h30";50;0;7;0;0;0;
"01-01-2013 02h45";52;0;8;0;0;0;
"01-01-2013 03h00";48;0;5;0;1;0;
"01-01-2013 03h15";54;0;8;0;0;0;
"01-01-2013 03h30";53;0;7;0;0;0;
"01-01-2013 03h45";52;0;6;0;0;0;
"01-01-2013 04h00";56;0;6;0;0;0;
"01-01-2013 04h15";43;0;5;0;1;0;
"01-01-2013 04h30";53;0;7;0;0;0;
"01-01-2013 04h45";50;0;8;0;0;0;
"01-01-2013 05h00";51;0;7;0;0;0;
"01-01-2013 05h15";54;0;10;0;0;0;
"01-01-2013 05h30";48;0;7;0;0;0;
"01-01-2013 05h45";49;0;6;0;0;0;
"01-01-2013 06h00";52;0;9;0;0;0;
"01-01-2013 06h15";56;0;11;0;0;0;
"01-01-2013 06h30";52;0;9;0;0;0;
"01-01-2013 06h45";50;0;8;0;0;0;
"01-01-2013 07h00";51;0;6;0;0;0;
"01-01-2013 07h15";59;0;11;0;0;0;
"01-01-2013 07h30";57;0;9;0;0;0;
"01-01-2013 07h45";57;0;10;0;1;0;
"01-01-2013 08h00";59;0;10;0;0;0;
"01-01-2013 08h15";59;0;8;0;0;0;
"01-01-2013 08h30";52;0;8;0;0;0;
"01-01-2013 08h45";53;0;7;0;0;0;
"01-01-2013 09h00";52;0;3;0;1;0;
"01-01-2013 09h15";45;0;7;0;0;0;
"01-01-2013 09h30";53;0;9;0;0;0;
"01-01-2013 09h45";50;0;4;0;0;0;
"01-01-2013 10h00";52;0;7;0;1;0;
"01-01-2013 10h15";46;0;7;0;0;0;
"01-01-2013 10h30";47;0;7;0;0;0;
"01-01-2013 10h45";45;0;8;0;0;0;
